,ley,articulo,parte,texto,tokens
0,ley_seguridad_publica, ARTÍCULO 30,parte_01,"Para la designación de los integrantes del Comité Ciudadano de Seguridad Pública del Estado, el Ejecutivo Estatal convocará a las 23 organizaciones de la sociedad civil, cámaras y organismos empresariales constituidos legalmente, con el objeto de que proporcionen el nombre de las personas que consideren deban ser tomadas en cuenta. De entre las personas que se propongan en términos del párrafo anterior, el Presidente del Consejo Estatal hará la designación de los representantes de la sociedad y sus respectivos suplentes. Los representantes designados nombrarán, de entre ellos, a un Coordinador. Los integrantes del Comité Ciudadano de Seguridad Pública del Estado se renovarán cada cuatro años y de manera escalonada. Los integrantes del Comité Ciudadano de Seguridad Pública del Estado, dejarán de pertenecer a dicho órgano por renuncia voluntaria, por ausencia definitiva provocada por enfermedad o deceso, o por ca",300
0,ley_seguridad_publica, ARTÍCULO 30,parte_02,usa grave a juicio de los propios integrantes. Las faltas temporales de cada integrante serán cubiertas por los suplentes respectivos que se hayan designado.,47
0,ley_seguridad_publica, ARTÍCULO 31,parte_01,"Los integrantes del Comité Ciudadano de Seguridad Pública del Estado deberán conducirse en el desempeño de sus atribuciones con objetividad, imparcialidad, honestidad, responsabilidad y manejar de manera confidencial aquella documentación o información que por razón de su naturaleza y contenido, pueda producir algún daño, peligro o afectación a personas o instituciones, o bien, que perjudique el cumplimiento de estrategias relacionadas con los fines de esta Ley.",154
0,ley_seguridad_publica, ARTÍCULO 32,parte_01,"Para el cumplimiento de su objeto, el Comité Ciudadano de Seguridad Pública del Estado tendrá las siguientes atribuciones: I.- Proponer al Consejo Estatal el diseño, implementación y evaluación de planes, programas, políticas y directrices de corto, mediano y largo plazo, para mejorar la seguridad pública en el Estado;  II.- Dar seguimiento a los asuntos y acuerdos que el Consejo Estatal o el Presidente del mismo, le encomienden; III.- Observar que las autoridades de Seguridad Pública del Estado cumplan con los objetivos y metas establecidas en el Plan Estatal de Desarrollo, en el Programa Estatal de Seguridad Pública y en los programas o proyectos específicos de corto, mediano y largo plazo, que se relacionen con los objetivos y fines de la presente Ley; IV.- Someter a consideración del Ejecutivo Estatal, la propuesta de cinco personas para que una de ellas, ocupe",300
0,ley_seguridad_publica, ARTÍCULO 32,parte_02," el cargo de Procurador General de Justicia del Estado; V.- Someter a consideración del Ejecutivo Estatal, la propuesta de tres personas para que una de ellas, ocupe el cargo de Secretario de Seguridad Pública del Estado; VI.- Emitir los lineamientos necesarios para el funcionamiento del Comité Ciudadano de Seguridad Pública del Estado; VII.- Dar seguimiento a los indicadores de incidencia delictiva y de eficiencia de las instituciones, e informar de su evaluación a los responsables y al Presidente del Consejo; VIII.- Presentar proyectos normativos en materia de Seguridad Pública ante las instancias correspondientes; IX.- Realizar reconocimientos ciudadanos hacia los elementos de las instituciones policiales del Estado, que se distingan en su labor, así como la promoción de programas a fin de vincular a las instituciones policiales con la comunidad, que conlleven un sentido de integración, participación social y dignificación de la funci",300
0,ley_seguridad_publica, ARTÍCULO 32,parte_03,"ón policial; Los reconocimientos a que se refiere la presente fracción podrán ser de carácter honorifico, en numerario o en especie, según lo determine el propio Comité Ciudadano; X.- Promover y participar en la evaluación objetiva de la situación que guarda la seguridad pública en el Estado; XI.- Promover la realización de estudios e investigaciones criminológicas que sean pertinentes, a fin de analizar los datos, cifras, indicadores o estadísticas que se generen sobre aspectos relacionados con los fines de la seguridad pública; XII.- Coadyuvar en la realización de eventos de carácter informativo y formativo, con el fin de dar a conocer a la comunidad los programas en materia de seguridad pública y a fomentar la cultura de la legalidad, de la denuncia ciudadana y de la prevención o autoprotección de la violencia y la delincuencia, estableciendo mecanismos que permitan incorporar las propuestas sociales; ",300
0,ley_seguridad_publica, ARTÍCULO 32,parte_04," XIII.- Invitar, por conducto de su Coordinador, a los servidores y funcionarios públicos de las instituciones de seguridad publica en el Estado, a efecto de discutir, analizar y proponer acciones relacionadas con el objeto y fines de esta Ley; XIV.- Actuar como observatorio ciudadano; y XV.- Las demás que le confieran la presente Ley, el reglamento respectivo y aquellas que le asignen el Consejo Estatal o el Presidente del mismo. XVI.- Se deroga.",144
0,ley_seguridad_publica, ARTÍCULO 33,parte_01,"Las autoridades de seguridad pública en el Estado deberán informar periódicamente al Comité Ciudadano de Seguridad Pública del Estado, la situación que guarda la seguridad pública en el ámbito respectivo de sus atribuciones y competencias, así como proporcionar aquella documentación o información que le facilite el cumplimiento de su objeto y funciones. TÍTULO TERCERO DEL SISTEMA ESTATAL DE INFORMACIÓN SOBRE SEGURIDAD PÚBLICA CAPÍTULO ÚNICO DE LOS DIVERSOS REGISTROS EN MATERIA DE SEGURIDAD PÚBLICA",195
0,ley_seguridad_publica, ARTÍCULO 34,parte_01,"El Estado y los municipios establecerán los instrumentos necesarios para constituir un sistema de información en materia de seguridad pública. Se integrará, para este efecto, una base común de datos aportados por las áreas encargadas de la vigilancia preventiva, de la persecución del delito, de la administración de justicia y de la ejecución de penas y medidas de seguridad, entre otras, y en virtud de la coordinación, se comunicará la información necesaria a las áreas antes señaladas, así como al Sistema Nacional de Seguridad Pública para facilitar las labores de planeación que correspondan.",193
0,ley_seguridad_publica, ARTÍCULO 35,parte_01,"El Estado y los municipios, deberán recabar, sistematizar, intercambiar, suministrar, consultar, analizar y actualizar la información que diariamente se genere sobre seguridad pública, mediante instrumentos tecnológicos modernos que permitan el fácil y rápido acceso a los usuarios autorizados por la normatividad aplicable, a fin de garantizar la integración y operación de la información, instituyendo un Centro Estatal de Información sobre Seguridad Pública, el cual funcionará en coordinación con la federación, a fin de apoyar al Sistema Nacional de Información para la Seguridad Pública. El acceso a las bases de datos antes referidas, estará condicionado al cumplimiento de esta Ley, los acuerdos generales, los convenios y demás disposiciones que de la misma emanen.",259
0,ley_seguridad_publica, ARTÍCULO 36,parte_01,"El Centro Estatal de Información Sobre Seguridad Pública se integrará, entre otros, con los siguientes registros: I.- El Registro Estatal del Personal de Seguridad Pública; II.- El Registro Estatal del Personal de Seguridad Privada; III.- El Registro Estatal de Armamento y Equipo; IV.- El Sistema Único de Información Criminal; V.- El Registro Estatal de Estadísticas sobre Seguridad Pública; y VI.- El Registro Estatal Administrativo de Detenciones. SECCIÓN PRIMERA DEL REGISTRO ESTATAL DEL PERSONAL DE SEGURIDAD PÚBLICA Y DEL REGISTRO DEL PERSONAL DE SEGURIDAD PRIVADA",193
0,ley_seguridad_publica, ARTÍCULO 37,parte_01,"El Registro Estatal del Personal de Seguridad Pública y el Registro Estatal del Personal de Seguridad Privada, contendrán la información actualizada relativa a los integrantes de las instituciones y servicios de este tipo que operen en el Estado y los municipios.",74
0,ley_seguridad_publica, ARTÍCULO 38,parte_01,"Las autoridades competentes del Estado y los municipios, inscribirán y mantendrán actualizados en los registros señalados en este capítulo, los datos de todos los integrantes de las instituciones de seguridad pública y empresas prestadoras de servicios de seguridad privada, en los términos de esta Ley y su reglamento.",101
0,ley_seguridad_publica, ARTÍCULO 39,parte_01,"El Registro del Personal de Seguridad Pública contendrá, por lo menos: I.- Los datos que permitan identificar plenamente y localizar al servidor público, sus huellas digitales, fotografía, escolaridad y antecedentes laborales, así como su trayectoria en el ejercicio de la función de seguridad pública; II.- En su caso, los estímulos, reconocimientos y sanciones a que se haya hecho acreedor el servidor público; y III.- Cualquier cambio de adscripción, actividad o rango del servidor público, así como las razones que lo motivaron.",195
0,ley_seguridad_publica, ARTÍCULO 40,parte_01,"El Registro del Personal de Seguridad Privada contendrá los datos que permitan identificar plenamente y localizar al personal, sus huellas digitales, fotografía, escolaridad y antecedentes laborales.  Asimismo, dichas empresas deberán contar con un registro de código de barras y clave de identificación debidamente validado ante la Secretaría de Seguridad Pública, el cual deberá incluirse en la identificación que porte cada uno de sus empleados.",143
